Sample,Value
0.275859375,0.002002583
0.275898438,0.002585211
0.2759375,0.001927902
0.275976563,0.00159421
0.276015625,0.001853221
0.276054688,0.001893525
0.27609375,0.002095637
0.276132813,0.002137719
0.276171875,0.002371245
0.276210938,0.002032218
0.27625,0.002051185
0.276289063,0.00148693
0.276328125,0.001393283
0.276367188,0.000444363
0.27640625,-0.000307778
0.276445313,0.000178239
0.276484375,-1.62E-05
0.276523438,-7.96E-05
0.2765625,0.000225063
0.276601563,0.000481704
0.276640625,0.00023751
0.276679688,-0.000403796
0.27671875,-0.000816318
0.276757813,-0.0011103
0.276796875,0.001207766
0.276835938,0.002062446
0.276875,0.001523678
0.276914063,0.002473783
0.276953125,0.002775469
0.276992188,0.00241629
0.27703125,0.002143646
0.277070313,0.001889969
0.277109375,0.001782097
0.277148438,0.001761945
0.2771875,0.001678374
0.277226563,0.001831884
0.277265625,0.001106414
0.277304688,0.001462037
0.27734375,0.001290745
0.277382813,0.001022843
0.277421875,0.000886521
0.277460938,0.001447219
0.2775,0.001295487
0.277539063,0.000975426
0.277578125,0.000584834
0.277617188,0.001048922
0.27765625,0.00033175
0.277695313,-0.001665071
0.277734375,-0.00155542
0.277773438,-0.002164128
0.2778125,-0.002362683
0.277851563,-0.001954903
0.277890625,-0.001524007
0.277929688,-0.001867775
0.27796875,-0.002239401
0.278007813,-0.002672075
0.278046875,-0.002461665
0.278085938,-0.000914707
0.278125,-0.000543674
0.278164063,-0.000863142
0.278203125,-0.000929525
0.278242188,-0.000557307
0.27828125,-0.000636729
0.278320313,-0.000681182
0.278359375,-0.000288812
0.278398438,-0.000270438
0.2784375,-0.000403203
0.278476563,-0.000194572
0.278515625,0.001510638
0.278554688,0.001174575
0.27859375,0.001431216
0.278632813,0.001121232
0.278671875,0.001156794
0.278710938,0.001607842
0.27875,0.001666519
0.278789063,0.001509453
0.278828125,0.00157228
0.278867188,0.001459666
0.27890625,0.00137728
0.278945313,-0.000202869
0.278984375,0.000300929
0.279023438,0.000226841
0.2790625,-0.000303629
0.279101563,-0.000951455
0.279140625,-0.001091926
0.279179688,-0.000877367
0.27921875,-0.000707853
0.279257813,-0.000305407
0.279296875,-0.000495665
0.279335938,0.000255291
0.279375,0.002044072
0.279414063,0.001237402
0.279453125,0.001447812
0.279492188,0.001060776
0.27953125,0.001383207
0.279570313,0.001924939
0.279609375,0.002116382
0.279648438,0.002139497
0.2796875,0.001997248
0.279726563,0.001403952
0.279765625,0.000895411
0.279804688,-0.0009153
0.27984375,-0.000306
0.279882813,-0.000496258
0.279921875,-0.000767717
0.279960938,-0.000745786
0.28,-0.000528264
0.280039063,-0.000404982
0.280078125,-9.20E-05
0.280117188,-3.28E-05
0.28015625,0.000198391
0.280195313,0.00073064
0.280234375,0.002758873
0.280273438,0.001755425
0.2803125,0.001799878
0.280351563,0.002083191
0.280390625,0.001866261
0.280429688,0.00180462
0.28046875,0.002383099
0.280507813,0.002643889
0.280546875,0.002220698
0.280585938,0.002282932
0.280625,0.00237895
0.280664063,0.001645775
0.280703125,0.001648738
0.280742188,0.001871002
0.28078125,0.000969499
0.280820313,0.001048329
0.280859375,0.000952311
0.280898438,0.001127751
0.2809375,0.000957053
0.280976563,0.001294894
0.281015625,0.001323936
0.281054688,0.001527234
0.28109375,-0.000805057
0.281132813,-0.001492594
0.281171875,-0.001475405
0.281210938,-0.001835769
0.28125,-0.001655587
0.281289063,-0.001925268
0.281328125,-0.001969128
0.281367188,-0.002192577
0.28140625,-0.001920526
0.281445313,-0.001708338
0.281484375,-0.001342047
0.281523438,-0.000504556
0.2815625,-0.000860178
0.281601563,-0.00046603
0.281640625,-0.000626653
0.281679688,-0.000930117
0.28171875,-0.000923005
0.281757813,-0.000556121
0.281796875,-0.000434617
0.281835938,-0.000296517
0.281875,-0.000454176
0.281914063,0.000908451
0.281953125,0.002560317
0.281992188,0.001753054
0.28203125,0.002499862
0.282070313,0.002625515
0.282109375,0.002316716
0.282148438,0.001741793
0.2821875,0.001758389
0.282226563,0.00209623
0.282265625,0.002277005
0.282304688,0.002242628
0.28234375,0.002293601
0.282382813,0.001401581
0.282421875,0.001768465
0.282460938,0.001648146
0.2825,0.001124195
0.282539063,0.000885335
0.282578125,0.001055441
0.282617188,0.001680744
0.28265625,0.001478632
0.282695313,0.000960609
0.282734375,0.001120639
0.282773438,0.001500562
0.2828125,-0.000624282
0.282851563,-0.000888035
0.282890625,-0.001349159
0.282929688,-0.001783019
0.28296875,-0.001940085
0.283007813,-0.00195431
0.283046875,-0.001783611
0.283085938,-0.001587426
0.283125,-0.001465329
0.283164063,-0.002110191
0.283203125,-0.001056363
0.283242188,0.000645883
0.28328125,0.000488816
0.283320313,0.00055757
0.283359375,0.000487631
0.283398438,0.000478148
0.2834375,0.000338862
0.283476563,0.001010989
0.283515625,0.0010507
0.283554688,0.000720564
0.28359375,0.000376203
0.283632813,0.001368982
0.283671875,0.003565544
0.283710938,0.003877899
0.28375,0.003677565
0.283789063,0.003596364
0.283828125,0.003614738
0.283867188,0.003563173
0.28390625,0.00330831
0.283945313,0.003147687
0.283984375,0.003425073
0.284023438,0.003295863
0.2840625,0.00319214
0.284101563,0.003282824
0.284140625,0.003540057
0.284179688,0.003807367
0.28421875,0.003780695
0.284257813,0.003192733
0.284296875,0.002608919
0.284335938,0.003375286
0.284375,0.003645559
0.284414063,0.003284009
0.284453125,0.003309495
0.284492188,0.002895788
0.28453125,0.002758873
0.284570313,0.002712642
0.284609375,0.003250818
0.284648438,0.004060452
0.2846875,0.003679936
0.284726563,0.003509829
0.284765625,0.003599921
0.284804688,0.003479009
0.28484375,0.003275119
0.284882813,0.003134055
0.284921875,0.002837703
0.284960938,0.002829405
0.285,0.002413919
0.285039063,0.002185136
0.285078125,0.002240257
0.285117188,0.002166169
0.28515625,0.002361169
0.285195313,0.002502232
0.285234375,0.002483859
0.285273438,0.002558539
0.2853125,0.002658114
0.285351563,0.003009587
0.285390625,0.00278673
0.285429688,0.002860226
0.28546875,0.002979359
0.285507813,0.002744056
0.285546875,0.002876821
0.285585938,0.003042779
0.285625,0.003285787
0.285664063,0.00316369
0.285703125,0.002678858
0.285742188,0.00232205
0.28578125,0.002581062
0.285820313,0.003270377
0.285859375,0.003654449
0.285898438,0.003598142
0.2859375,0.002286488
0.285976563,0.002111048
0.286015625,0.002884527
0.286054688,0.002811624
0.28609375,0.00246015
0.286132813,0.002216549
0.286171875,0.001795729
0.286210938,0.001258739
0.28625,0.001384392
0.286289063,0.001404544
0.286328125,0.001559833
0.286367188,0.002138312
0.28640625,0.002002583
0.286445313,0.00153079
0.286484375,0.001552128
0.286523438,0.001058405
0.2865625,0.000833177
0.286601563,0.000373239
0.286640625,0.000801171
0.286679688,0.0007176
0.28671875,0.00087763
0.286757813,0.000482889
0.286796875,0.001114119
0.286835938,0.000217951
0.286875,-0.001019023
0.286914063,-0.001245436
0.286953125,-0.00186007
0.286992188,-0.001917563
0.28703125,-0.002226361
0.287070313,-0.001887927
0.287109375,-0.001507411
0.287148438,-0.001367533
0.2871875,-0.001832213
0.287226563,-0.001791317
0.287265625,-5.17E-05
0.287304688,-2.54E-06
0.28734375,9.53E-05
0.287382813,-0.000257991
0.287421875,-0.000522337
0.287460938,-0.000374161
0.2875,-0.000146563
0.287539063,-3.57E-05
0.287578125,-0.000100924
0.287617188,-0.000318447
0.28765625,0.000159273
0.287695313,0.002898751
0.287734375,0.002950909
0.287773438,0.002541944
0.2878125,0.003094937
0.287851563,0.003029739
0.287890625,0.002681822
0.287929688,0.002866745
0.28796875,0.002642703
0.288007813,0.002448889
0.288046875,0.002374801
0.288085938,0.002430515
0.288125,0.00223433
0.288164063,0.001815288
0.288203125,0.002243221
0.288242188,0.002249148
0.28828125,0.002097415
0.288320313,0.001918419
0.288359375,0.002205288
0.288398438,0.001974133
0.2884375,0.001881671
0.288476563,0.00234161
0.288515625,0.002677673
0.288554688,0.002951502
0.28859375,0.001810547
0.288632813,0.001588875
0.288671875,0.001427067
0.288710938,0.001125381
0.28875,0.000878223
0.288789063,0.001065517
0.288828125,0.001104636
0.288867188,0.000967129
0.28890625,0.001327493
0.288945313,0.001061369
0.288984375,0.001341125
0.289023438,-0.000861956
0.2890625,-0.001522822
0.289101563,-0.001975055
0.289140625,-0.002490115
0.289179688,-0.002109006
0.28921875,-0.001887335
0.289257813,-0.001481925
0.289296875,-0.00134501
0.289335938,-0.001295816
0.289375,-0.00162773
0.289414063,-0.001069996
0.289453125,-6.65E-05
0.289492188,-0.000816318
0.28953125,-0.000617762
0.289570313,-0.000445878
0.289609375,-0.0006391
0.289648438,-0.000633173
0.2896875,-0.000294739
0.289726563,-0.000173827
0.289765625,0.000248771
0.289804688,-0.000184496
0.28984375,0.001096931
0.289882813,0.002781396
0.289921875,0.001983024
0.289960938,0.002635591
0.29,0.002493342
0.290039063,0.002612475
0.290078125,0.002527719
0.290117188,0.002423403
0.29015625,0.002274634
0.290195313,0.002656928
0.290234375,0.002781396
0.290273438,0.002673524
0.2903125,0.001982431
0.290351563,0.001658814
0.290390625,0.001495821
0.290429688,0.001130122
0.29046875,0.001463222
0.290507813,0.001526049
0.290546875,0.001156201
0.290585938,0.001053071
0.290625,0.001171612
0.290664063,0.001387949
0.290703125,0.001702674
0.290742188,-0.000178569
0.29078125,-3.45E-05
0.290820313,-6.77E-05
0.290859375,-0.000543082
0.290898438,-8.20E-05
0.2909375,-0.000434024
0.290976563,-0.000561455
0.291015625,-0.000374161
0.291054688,-0.000342748
0.29109375,6.74E-05
0.291132813,0.000161644
0.291171875,0.00218395
0.291210938,0.001933829
0.29125,0.001903601
0.291289063,0.001942127
0.291328125,0.001852629
0.291367188,0.00147804
0.29140625,0.00121073
0.291445313,0.001146718
0.291484375,0.001128937
0.291523438,0.001332234
0.2915625,0.00168845
0.291601563,0.000217951
0.291640625,-4.34E-05
0.291679688,0.000487038
0.29171875,0.000448512
0.291757813,0.000175276
0.291796875,-1.26E-05
0.291835938,-5.94E-05
0.291875,0.000122525
0.291914063,0.000358421
0.291953125,0.000271294
0.291992188,3.18E-05
0.29203125,0.001815881
0.292070313,0.003024997
0.292109375,0.002563281
0.292148438,0.003153022
0.2921875,0.002800955
0.292226563,0.002586396
0.292265625,0.002376579
0.292304688,0.002266929
0.29234375,0.002349907
0.292382813,0.002294786
0.292421875,0.002356427
0.292460938,0.002561503
0.2925,0.001921975
0.292539063,0.001950425
0.292578125,0.002228996
0.292617188,0.002042294
0.29265625,0.002071336
0.292695313,0.001784468
0.292734375,0.001570501
0.292773438,0.001092189
0.2928125,0.001504119
0.292851563,0.002116382
0.292890625,0.002796806
0.292929688,0.001987765
0.29296875,0.001664149
0.293007813,0.002001397
0.293046875,0.001405137
0.293085938,0.001448404
0.293125,0.000820731
0.293164063,0.00058602
0.293203125,0.000802357
0.293242188,0.000976019
0.29328125,0.00072412
0.293320313,0.00107915
0.293359375,-0.00103147
0.293398438,-0.001966757
0.2934375,-0.001612913
0.293476563,-0.001947791
0.293515625,-0.001714858
0.293554688,-0.00209004
0.29359375,-0.001992243
0.293632813,-0.002028398
0.293671875,-0.002097152
0.293710938,-0.002122638
0.29375,-0.002018322
0.293789063,-0.000476106
0.293828125,-0.000719115
0.293867188,-0.000333857
0.29390625,-0.000310742
0.293945313,0.000134972
0.293984375,-0.000339191
0.294023438,-9.44E-05
0.2940625,-0.000164344
0.294101563,-0.000364085
0.294140625,-0.000733932
0.294179688,0.00080532
0.29421875,0.001708601
0.294257813,0.000688558
0.294296875,0.001498784
0.294335938,0.001772021
0.294375,0.001860334
0.294414063,0.001894711
0.294453125,0.001877522
0.294492188,0.001472113
0.29453125,0.001622067
0.294570313,0.001689635
0.294609375,0.001003876
0.294648438,-0.000354009
0.2946875,1.76E-05
0.294726563,0.000366719
0.294765625,0.000841475
0.294804688,0.00071108
0.29484375,0.000468072
0.294882813,-0.000212945
0.294921875,-0.000816911
0.294960938,-0.000833507
0.295,-0.00103799
0.295039063,0.000216765
0.295078125,0.002459558
0.295117188,0.001445441
0.29515625,0.00229123
0.295195313,0.002531275
0.295234375,0.002559132
0.295273438,0.002489786
0.2953125,0.002431701
0.295351563,0.002373023
0.295390625,0.002518828
0.295429688,0.00229123
0.29546875,0.00225626
0.295507813,0.001093967
0.295546875,0.001119454
0.295585938,0.000686187
0.295625,0.000447327
0.295664063,0.000321081
0.295703125,0.00036909
0.295742188,0.001009803
0.29578125,0.001099302
0.295820313,0.001016916
0.295859375,0.00069567
0.295898438,0.000821323
0.2959375,-0.001091333
0.295976563,-0.001737973
0.296015625,-0.001534676
0.296054688,-0.001427989
0.29609375,-0.001227655
0.296132813,-0.001823323
0.296171875,-0.001752198
0.296210938,-0.001545937
0.29625,-0.001379387
0.296289063,-0.001588612
0.296328125,-0.000945528
0.296367188,0.000347753
0.29640625,0.00011482
0.296445313,0.000267738
0.296484375,0.000138528
0.296523438,0.000223285
0.2965625,0.000527935
0.296601563,0.000128452
0.296640625,4.90E-05
0.296679688,-0.000490331
0.29671875,0.000365534
0.296757813,-0.001058734
0.296796875,-0.003469855
0.296835938,-0.003206101
0.296875,-0.004010401
0.296914063,-0.003898973
0.296953125,-0.00400151
0.296992188,-0.004256966
0.29703125,-0.004578212
0.297070313,-0.003884748
0.297109375,-0.003730052
0.297148438,-0.003417104
0.2971875,-0.00366604
0.297226563,-0.003434885
0.297265625,-0.003466891
0.297304688,-0.003318123
0.29734375,-0.003298563
0.297382813,-0.003369095
0.297421875,-0.003079856
0.297460938,-0.002830327
0.2975,-0.002836254
0.297539063,-0.003038366
0.297578125,-0.003201953
0.297617188,-0.003078077
0.29765625,-0.003165205
0.297695313,-0.002807804
0.297734375,-0.002686893
0.297773438,-0.002958944
0.2978125,-0.003127865
0.297851563,-0.003196618
0.297890625,-0.003299156
0.297929688,-0.003605584
0.29796875,-0.003479338
0.298007813,-0.003619809
0.298046875,-0.003765022
0.298085938,-0.00400151
0.298125,-0.003946982
0.298164063,-0.003422439
0.298203125,-0.0029625
0.298242188,-0.002842774
0.29828125,-0.002829142
0.298320313,-0.003183579
0.298359375,-0.002987986
0.298398438,-0.003191284
0.2984375,-0.002929309
0.298476563,-0.00273016
0.298515625,-0.002941755
0.298554688,-0.003054962
0.29859375,-0.003128457
0.298632813,-0.002899081
0.298671875,-0.002865297
0.298710938,-0.002865297
0.29875,-0.002498413
0.298789063,-0.002677409
0.298828125,-0.002468778
0.298867188,-0.002443884
0.29890625,-0.002430252
0.298945313,-0.002423139
0.298984375,-0.002065739
0.299023438,-0.002016544
0.2990625,-0.00187963
0.299101563,-0.00210545
0.299140625,-0.001035619
0.299179688,-0.000593462
0.29921875,-0.000764753
0.299257813,-0.000493887
0.299296875,-0.000970421
0.299335938,-0.000557307
0.299375,-0.000209982
0.299414063,6.44E-05
0.299453125,-0.000248508
0.299492188,-0.000662215
0.29953125,-0.001187944
0.299570313,0.001345867
0.299609375,0.001160943
0.299648438,0.00116687
0.2996875,0.001862705
0.299726563,0.001689635
0.299765625,0.001686671
0.299804688,0.001679559
0.29984375,0.001456702
0.299882813,0.001496413
0.299921875,0.001576428
0.299960938,0.001815881
0.3,0.000400503
0.300039063,-0.00013945
0.300078125,0.000392798
0.300117188,-1.35E-06
0.30015625,-0.000128781
0.300195313,-0.000335635
0.300234375,-0.000163751
0.300273438,-0.000259769
0.3003125,-0.000435209
0.300351563,8.76E-05
0.300390625,-0.000141228
0.300429688,0.001821808
0.30046875,0.003444632
0.300507813,0.002776062
0.300546875,0.003068858
0.300585938,0.003126943
0.300625,0.003162505
0.300664063,0.002331534
0.300703125,0.001908936
0.300742188,0.001979467
0.30078125,0.002358205
0.300820313,0.002499269
0.300859375,0.002400287
0.300898438,0.001807583
0.3009375,0.001988951
0.300976563,0.001843145
0.301015625,0.001845516
0.301054688,0.002026291
0.30109375,0.002509938
0.301132813,0.002888675
0.301171875,0.002531868
0.301210938,0.002112233
0.30125,0.002051185
0.301289063,0.002246777
0.301328125,0.001696747
0.301367188,0.001646368
0.30140625,0.002083191
0.301445313,0.001371946
0.301484375,0.001247478
0.301523438,0.001145533
0.3015625,0.001459073
0.301601563,0.001284818
0.301640625,0.001462037
0.301679688,0.001451961
0.30171875,0.001539681
0.301757813,0.000466294
0.301796875,-0.001458217
0.301835938,-0.001127488
0.301875,-0.001299372
0.301914063,-0.000892777
0.301953125,-0.000634358
0.301992188,-0.000649768
0.30203125,-0.000831729
0.302070313,-0.000922412
0.302109375,-0.000338006
0.302148438,-0.000799723
0.3021875,0.000137935
0.302226563,0.001102265
0.302265625,0.000762646
0.302304688,0.001203025
0.30234375,0.00098491
0.302382813,0.000776871
0.302421875,0.000621582
0.302460938,0.000808877
0.3025,0.001064925
0.302539063,0.001309119
0.302578125,0.001691413
0.302617188,-0.000263325
0.30265625,-0.001828657
0.302695313,-0.001494965
0.302734375,-0.001661514
0.302773438,-0.000931896
0.3028125,-0.000968051
0.302851563,-0.000710817
0.302890625,-0.000982868
0.302929688,-0.000933081
0.30296875,-0.000994722
0.303007813,-0.001062291
0.303046875,0.000260625
0.303085938,-0.000483811
0.303125,-0.000790239
0.303164063,-0.000554343
0.303203125,-0.000477291
0.303242188,9.94E-05
0.30328125,0.00068678
0.303320313,0.000799393
0.303359375,0.000709895
0.303398438,0.00035368
0.3034375,0.00067374
0.303476563,0.003174359
0.303515625,0.002578099
0.303554688,0.002103342
0.30359375,0.002279376
0.303632813,0.002219512
0.303671875,0.002501047
0.303710938,0.002368874
0.30375,0.002290637
0.303789063,0.002210622
0.303828125,0.001856778
0.303867188,0.002290637
0.30390625,0.002272263
0.303945313,0.001676003
0.303984375,0.002106899
0.304023438,0.00200851
0.3040625,0.002128236
0.304101563,0.002472004
0.304140625,0.002804512
0.304179688,0.002323236
0.30421875,0.001937978
0.304257813,0.001903601
0.304296875,0.001969984
0.304335938,0.001748313
0.304375,0.000586612
0.304414063,0.000870518
0.304453125,0.000405838
0.304492188,0.000628102
0.30453125,0.000610913
0.304570313,0.000798208
0.304609375,0.000916156
0.304648438,0.000907858
0.3046875,0.000798208
0.304726563,0.001196505
0.304765625,0.000392798
0.304804688,-0.00238817
0.30484375,-0.002349644
0.304882813,-0.002901452
0.304921875,-0.003369095
0.304960938,-0.003137348
0.305,-0.002994506
0.305039063,-0.00321677
0.305078125,-0.003213807
0.305117188,-0.002956573
0.30515625,-0.002635327
0.305195313,-0.002456331
0.305234375,-0.002897895
0.305273438,-0.002723048
0.3053125,-0.002667333
0.305351563,-0.002329492
0.305390625,-0.002204431
0.305429688,-0.002071073
0.30546875,-0.002247106
0.305507813,-0.001548308
0.305546875,-0.001708338
0.305585938,-0.001109114
0.305625,-0.000665771
0.305664063,-0.001320117
0.305703125,-0.0013865
0.305742188,-0.001468886
0.30578125,-0.001144676
0.305820313,-0.001105558
0.305859375,-0.000772458
0.305898438,-0.000677625
0.3059375,-0.000886257
0.305976563,-0.000941379
0.306015625,0.00105959
0.306054688,0.001096931
0.30609375,0.001978282
0.306132813,0.001954574
0.306171875,0.0019362
0.306210938,0.00165348
0.30625,0.001341125
0.306289063,0.001165684
0.306328125,0.001533754
0.306367188,0.001367204
0.30640625,0.001425289
0.306445313,-0.000853066
0.306484375,-0.001132822
0.306523438,-0.001230618
0.3065625,-0.001454068
0.306601563,-0.001306485
0.306640625,-0.00154001
0.306679688,-0.00156846
0.30671875,-0.001685223
0.306757813,-0.000950269
0.306796875,-0.001046287
0.306835938,-0.000621319
0.306875,0.000756719
0.306914063,0.000428953
0.306953125,0.00148693
0.306992188,0.001582356
0.30703125,0.000720564
0.307070313,0.000514303
0.307109375,0.000875852
0.307148438,0.001336383
0.3071875,0.001249256
0.307226563,0.001239772
0.307265625,0.000488224
0.307304688,-0.001560162
0.30734375,-0.001219357
0.307382813,-0.001545344
0.307421875,-0.001823323
0.307460938,-0.001906894
0.3075,-0.001997578
0.307539063,-0.001804949
0.307578125,-0.001721378
0.307617188,-0.001297594
0.30765625,-0.001530527
0.307695313,-0.000597018
0.307734375,-0.000602352
0.307773438,-0.000860178
0.3078125,-0.000505149
0.307851563,-0.000878552
0.307890625,-0.000370605
0.307929688,-0.000508112
0.30796875,-0.000185088
0.308007813,-0.000474328
0.308046875,-0.000355194
0.308085938,9.41E-05
0.308125,0.002351093
0.308164063,0.001991914
0.308203125,0.001895303
0.308242188,0.002422217
0.30828125,0.001810547
0.308320313,0.001964057
0.308359375,0.002068966
0.308398438,0.002355834
0.3084375,0.002477339
0.308476563,0.002527126
0.308515625,0.002769542
0.308554688,0.002011473
0.30859375,0.001179317
0.308632813,0.001279484
0.308671875,0.000888299
0.308710938,0.001143754
0.30875,0.001040031
0.308789063,0.000989059
0.308828125,0.001396246
0.308867188,0.001795136
0.30890625,0.001256961
0.308945313,0.001578207
0.308984375,0.000815989
0.309023438,-0.000563234
0.3090625,0.000179425
0.309101563,-0.001058142
0.309140625,-0.001521044
0.309179688,-0.001531712
0.30921875,-0.001458217
0.309257813,-0.001318339
0.309296875,-0.001484296
0.309335938,-0.001198612
0.309375,-0.001515709
0.309414063,0.000350124
0.309453125,0.00120421
0.309492188,0.000757904
0.30953125,0.001102265
0.309570313,0.000974834
0.309609375,0.000865183
0.309648438,0.000896597
0.3096875,0.001126566
0.309726563,0.00094105
0.309765625,0.00070219
0.309804688,0.001186429
0.30984375,-0.000562048
0.309882813,-0.001617654
0.309921875,-0.001705375
0.309960938,-0.002401209
0.31,-0.002414249
0.310039063,-0.002321787
0.310078125,-0.002360905
0.310117188,-0.002296893
0.31015625,-0.001818581
0.310195313,-0.00191045
0.310234375,-0.00156846
0.310273438,-0.000530635
0.3103125,-0.000688887
0.310351563,-0.00059524
0.310390625,-0.000591683
0.310429688,-0.000328523
0.31046875,-0.000143599
0.310507813,-0.000135301
0.310546875,-0.000247915
0.310585938,4.25E-05
0.310625,-0.000574495
0.310664063,0.000440215
0.310703125,0.001748905
0.310742188,0.000302707
0.31078125,0.000974241
0.310820313,0.001087448
0.310859375,0.001587097
0.310898438,0.001770835
0.3109375,0.001880486
0.310976563,0.001691413
0.311015625,0.001608434
0.311054688,0.001441885
0.31109375,0.001110563
0.311132813,0.000260033
0.311171875,0.001406322
0.311210938,0.001105229
0.31125,0.001216657
0.311289063,0.001069666
0.311328125,0.001112934
0.311367188,0.001038253
0.31140625,0.001076779
0.311445313,0.00142114
0.311484375,0.001340532
0.311523438,0.000257662
0.3115625,-0.002589689
0.311601563,-0.002558276
0.311640625,-0.003218548
0.311679688,-0.003318123
0.31171875,-0.003610326
0.311757813,-0.003159278
0.311796875,-0.003076892
0.311835938,-0.002697561
0.311875,-0.00331101
0.311914063,-0.003061482
0.311953125,-0.002463443
0.311992188,-0.002725418
0.31203125,-0.00278943
0.312070313,-0.003051998
0.312109375,-0.002650145
0.312148438,-0.002037289
0.3121875,-0.001992243
0.312226563,-0.001943642
0.312265625,-0.001561347
0.312304688,-0.002050328
0.31234375,-0.001714265
0.312382813,-0.001928231
0.312421875,-0.002224583
0.312460938,-0.002643625
0.3125,-0.002465814
0.312539063,-0.002204431
0.312578125,-0.0018008
0.312617188,-0.001586834
0.31265625,-0.001651438
0.312695313,-0.001870146
0.312734375,-0.001026136
0.312773438,0.000216765
0.3128125,0.000153938
0.312851563,0.000396354
0.312890625,0.00040406
0.312929688,0.000409394
0.31296875,0.000334121
0.313007813,0.000395762
0.313046875,-0.00018331
0.313085938,9.82E-05
0.313125,-0.000234875
0.313164063,0.001149681
0.313203125,0.003231851
0.313242188,0.00204585
0.31328125,0.002192248
0.313320313,0.00243822
0.313359375,0.002660484
0.313398438,0.002684193
0.3134375,0.002899937
0.313476563,0.0024886
0.313515625,0.002617217
0.313554688,0.002718569
0.31359375,0.003118052
0.313632813,0.002817551
0.313671875,0.002461336
0.313710938,0.001972948
0.31375,0.001632143
0.313789063,0.001773206
0.313828125,0.001757203
0.313867188,0.001767872
0.31390625,0.001483374
0.313945313,0.001495821
0.313984375,0.001838996
0.314023438,0.001956352
0.3140625,0.00134231
0.314101563,0.000511932
0.314140625,0.000863998
0.314179688,0.000299744
0.31421875,0.000754348
0.314257813,0.000536825
0.314296875,0.000501263
0.314335938,0.00015216
0.314375,0.000730047
0.314414063,0.000398725
0.314453125,0.000608543
0.314492188,-0.001609356
0.31453125,-0.00360025
0.314570313,-0.003005767
0.314609375,-0.003570022
0.314648438,-0.003150387
0.3146875,-0.003303898
0.314726563,-0.003474596
0.314765625,-0.003715827
0.314804688,-0.003866967
0.31484375,-0.004134869
0.314882813,-0.003910234
0.314921875,-0.003920903
0.314960938,-0.003651222
0.315,-0.003485265
0.315039063,-0.003434293
0.315078125,-0.003125494
0.315117188,-0.002848108
0.31515625,-0.002672668
0.315195313,-0.002638291
0.315234375,-0.002676817
0.315273438,-0.00273668
0.3153125,-0.002526863
0.315351563,-0.002826771
0.315390625,-0.002612212
0.315429688,-0.002804248
0.31546875,-0.002913898
0.315507813,-0.002595023
0.315546875,-0.0023532
0.315585938,-0.002602729
0.315625,-0.003113047
0.315664063,-0.002917455
0.315703125,-0.002595616
0.315742188,-0.002392911
0.31578125,-0.002046179
0.315820313,-0.001771165
0.315859375,-0.001821545
0.315898438,-0.002194355
0.3159375,-0.002574279
0.315976563,-0.002560054
0.316015625,-0.002363869
0.316054688,-0.002426696
0.31609375,-0.00151808
0.316132813,-0.001624174
0.316171875,-0.001264403
0.316210938,-0.001353308
0.31625,-0.001022579
0.316289063,-0.000941972
0.316328125,-0.000499814
0.316367188,-0.00094612
0.31640625,-0.000995315
0.316445313,-0.001432138
0.316484375,-0.000528857
0.316523438,0.000584242
0.3165625,0.000254105
0.316601563,0.000489409
0.316640625,0.000439622
0.316679688,0.000430139
0.31671875,0.000388649
0.316757813,0.00062336
0.316796875,0.000699226
0.316835938,0.00059491
0.316875,0.001030548
0.316914063,-0.000746379
0.316953125,-0.002659628
0.316992188,-0.001908079
0.31703125,-0.002298079
0.317070313,-0.002199097
0.317109375,-0.002537531
0.317148438,-0.002500784
0.3171875,-0.002640662
0.317226563,-0.002645403
0.317265625,-0.002910935
0.317304688,-0.002531604
0.31734375,-0.001815025
0.317382813,-0.001859478
0.317421875,-0.001833399
0.317460938,-0.002376316
0.3175,-0.002584355
0.317539063,-0.002494264
0.317578125,-0.002540495
0.317617188,-0.002334826
0.31765625,-0.001918748
0.317695313,-0.00169352
0.317734375,-0.000316669
0.317773438,-0.000397276
0.3178125,-0.000553158
0.317851563,-0.000442915
0.317890625,-0.000434617
0.317929688,-0.00078372
0.31796875,-0.00074875
0.318007813,-0.000471364
0.318046875,-0.000306593
0.318085938,-0.000606501
0.318125,0.000100595
0.318164063,0.002270485
0.318203125,0.001658814
0.318242188,0.001856778
0.31828125,0.001595988
0.318320313,0.001494043
0.318359375,0.001494043
0.318398438,0.001617918
0.3184375,0.001911306
0.318476563,0.002049406
0.318515625,0.001683115
0.318554688,0.001811732
0.31859375,0.000437844
0.318632813,0.000506597
0.318671875,0.000706931
0.318710938,0.000475777
0.31875,0.000133194
0.318789063,0.000573573
0.318828125,0.000766202
0.318867188,0.000347753
0.31890625,0.000134379
0.318945313,0.00010178
0.318984375,-1.08E-05
0.319023438,0.001844331
0.3190625,0.003289936
0.319101563,0.003101456
0.319140625,0.003488492
0.319179688,0.003742762
0.31921875,0.003985771
0.319257813,0.003809145
0.319296875,0.00381033
0.319335938,0.003344465
0.319375,0.003405514
0.319414063,0.003431
0.319453125,0.003602291
0.319492188,0.003428036
0.31953125,0.003174359
0.319570313,0.003027961
0.319609375,0.002875636
0.319648438,0.003051669
0.3196875,0.003239556
0.319726563,0.003346243
0.319765625,0.003518127
0.319804688,0.003533538
0.31984375,0.003348021
0.319882813,0.003208143
0.319921875,0.00276243
0.319960938,0.002655743
